Date,DxA4,DxPL,DxSM,CcA4,CcPL,CcSM,FtA4,FtPL,FtSM,DwA4,DwPL,DwSM,NiA4,NikPL,NikSM,OzA4,OzPL,OzSM,tot,,4,,,,,,,,,,,,,,,
07/02/2014,-99,-27,5,215,29,6,-138,-14,6,1567,163,10,0,0,0,0,0,0,151,,,,,,,,,,,,,,,,,
10/02/2014,1265,-42,4,-545,11,7,497,20,6,232,8,10,0,0,0,0,0,0,-3,,,,,,,,,,,,,,,,,
11/02/2014,116,140,4,-946,-32,7,346,81,6,554,191,10,0,0,0,0,0,0,380,,,,,,,,,,,,,,,,,
12/02/2014,99,35,4,-120,-10,6,-50,-2,6,-243,29,10,0,0,0,0,0,0,52,,,,,,,,,,,,,,,,,
13/02/2014,236,74,4,-58,-20,5,299,-16,5,26,81,10,0,0,0,0,0,0,119,,,,,,,,,,,,,,,,,
14/02/2014,597,46,5,-538,-20,4,-215,-5,4,255,136,10,0,0,0,0,0,0,157,,,,,,,,,,,,,,,,,
17/02/2014,-42,5,5,-295,11,4,746,72,4,0,0,0,0,0,0,0,0,0,88,,,,,,,,,,,,,,,,,
18/02/2014,-54,15,6,-638,10,5,396,60,4,-98,24,10,0,0,0,0,0,0,109,,,,,,,,,,,,,,,,,
19/02/2014,185,19,7,-32,-19,4,34,1,5,202,-85,9,0,0,0,0,0,0,-84,,,,,,,,,,,,,,,,,
20/02/2014,805,94,8,-233,-57,4,678,16,6,-354,-89,8,0,0,0,0,0,0,-36,,,,,,,,,,,,,,,,,
21/02/2014,-273,8,9,-425,-11,3,-259,-25,6,-545,33,8,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,
24/02/2014,28,89,10,-561,-45,2,-275,-28,5,999,105,8,0,0,0,0,0,0,121,,,,,,,,,,,,,,,,,
25/02/2014,-78,-22,9,-449,-9,2,-489,33,5,346,-27,7,0,0,0,0,0,0,-25,,,,,,,,,,,,,,,,,
26/02/2014,-329,46,9,-504,17,3,-14,31,6,245,18,7,0,0,0,0,0,0,112,,,,,,,,,,,,,,,,,
27/02/2014,394,-73,8,-114,5,4,81,11,7,173,75,7,0,0,0,0,0,0,18,,,,,,,,,,,,,,,,,
28/02/2014,51,99,8,332,3,5,35,0,7,-990,-49,6,0,0,0,0,0,0,53,,,,,,,,,,,,,,,,,
03/03/2014,-457,194,8,-289,48,5,-203,102,7,253,-154,5,0,0,0,0,0,0,190,,,,,,,,,,,,,,,,,
04/03/2014,1083,135,8,867,55,5,735,116,7,1334,227,5,0,0,0,0,0,0,533,,,,,,,,,,,,,,,,,
05/03/2014,-550,20,8,-772,-6,5,-303,49,7,-791,36,6,0,0,0,0,0,0,99,,,,,,,,,,,,,,,,,
06/03/2014,451,-34,7,-805,-9,5,711,13,7,-78,-61,6,0,0,0,0,0,0,-91,,,,,,,,,,,,,,,,,
07/03/2014,94,-187,6,110,-50,5,-395,75,8,-316,-28,5,0,0,0,0,0,0,-190,,,,,,,,,,,,,,,,,
10/03/2014,-133,40,6,-172,-6,5,448,-23,8,-628,34,5,0,0,0,0,0,0,45,,,,,,,,,,,,,,,,,
11/03/2014,263,13,7,-159,35,6,841,-4,7,378,-68,5,0,0,0,0,0,0,-24,,,,,,,,,,,,,,,,,
12/03/2014,75,-68,6,-318,17,6,189,-65,6,733,-11,4,0,0,0,0,0,0,-127,,,,,,,,,,,,,,,,,
13/03/2014,-491,182,7,-398,64,6,-79,67,6,-526,233,4,0,0,0,0,0,0,546,,,,,,,,,,,,,,,,,
14/03/2014,270,117,7,-408,5,6,-417,26,7,-44,40,5,0,0,0,0,0,0,188,,,,,,,,,,,,,,,,,
17/03/2014,316,134,7,-162,-55,5,-216,-40,6,596,181,6,0,0,0,0,0,0,220,,,,,,,,,,,,,,,,,
18/03/2014,-51,-71,6,-83,-49,4,-66,-37,5,1216,90,6,0,0,0,0,0,0,-67,,,,,,,,,,,,,,,,,
19/03/2014,-719,-14,5,-41,5,5,-200,32,5,-444,114,6,0,0,0,0,0,0,137,,,,,,,,,,,,,,,,,
20/03/2014,645,80,6,248,51,6,190,-31,4,825,109,7,0,0,0,0,0,0,209,,,,,,,,,,,,,,,,,
21/03/2014,10,42,7,-162,-2,6,139,15,4,666,-30,7,0,0,0,0,0,0,25,,,,,,,,,,,,,,,,,
24/03/2014,-199,161,7,-255,46,7,-122,37,5,142,-26,6,0,0,0,0,0,0,218,,,,,,,,,,,,,,,,,
25/03/2014,105,114,7,-68,-57,6,141,85,6,-357,-89,6,0,0,0,0,0,0,53,,,,,,,,,,,,,,,,,
26/03/2014,317,81,8,449,27,6,939,0,6,394,-102,6,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,
27/03/2014,-303,-22,7,-19,-4,5,483,-17,5,33,-5,5,0,0,0,0,0,0,-48,,,,,,,,,,,,,,,,,
28/03/2014,151,100,7,-22,-19,4,-374,-28,4,321,55,5,0,0,0,0,0,0,108,,,,,,,,,,,,,,,,,
31/03/2014,-193,66,7,8,-35,4,248,-18,4,237,134,5,-115,12,5,164,26,8,185,,,,,,,,,,,,,,,,,
01/04/2014,-363,-2,7,312,18,5,97,55,5,-934,-75,4,-410,79,5,-205,8,8,83,,,,,,,,,,,,,,,,,
02/04/2014,-330,6,8,-815,-2,4,-276,-6,4,-1145,-40,3,144,48,5,106,14,9,20,,,,,,,,,,,,,,,,,
03/04/2014,558,8,8,-417,-18,3,-124,10,5,-577,-1,2,189,63,6,-858,-7,8,55,,,,,,,,,,,,,,,,,
04/04/2014,-391,-54,7,-587,-25,3,509,47,5,-1183,163,3,174,58,7,96,13,8,202,,,,,,,,,,,,,,,,,
07/04/2014,-10,75,7,-134,17,3,118,-73,4,-92,168,4,-715,72,7,224,-13,8,246,,,,,,,,,,,,,,,,,
08/04/2014,101,-34,6,-4,18,4,-485,32,4,64,11,5,-327,109,8,875,-7,7,129,,,,,,,,,,,,,,,,,
09/04/2014,-52,1,6,100,12,4,88,45,5,373,181,6,165,-136,8,54,51,7,154,,,,,,,,,,,,,,,,,
10/04/2014,12,-102,6,-30,44,5,-164,-6,5,-1128,267,7,-555,185,8,-189,-18,6,370,,,,,,,,,,,,,,,,,
11/04/2014,584,-36,5,139,-13,5,-512,80,6,-274,142,7,-327,68,9,204,-54,5,187,,,,,,,,,,,,,,,,,
14/04/2014,321,90,5,-103,-39,5,243,22,7,442,145,7,171,23,9,-753,70,5,311,,,,,,,,,,,,,,,,,
15/04/2014,-282,151,6,511,-35,4,365,-42,6,477,90,8,-803,72,9,302,25,5,261,,,,,,,,,,,,,,,,,
16/04/2014,208,66,6,-365,-17,4,-54,-42,6,-86,-159,8,879,291,9,347,33,5,172,,,,,,,,,,,,,,,,,
17/04/2014,-343,-99,5,96,20,5,115,41,6,-186,15,9,557,22,9,-183,-32,5,-33,,,,,,,,,,,,,,,,,
18/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,-250,-27,8,0,0,0,-27,,,,,,,,,,,,,,,,,
21/04/2014,0,0,0,0,0,0,0,0,0,-202,-40,8,51,-37,7,0,0,0,-77,,,,,,,,,,,,,,,,,
22/04/2014,414,144,6,255,32,6,-305,-57,5,284,65,8,-788,197,7,212,22,5,403,,,,,,,,,,,,,,,,,
23/04/2014,-273,58,6,-49,29,6,136,-7,5,-616,12,8,740,66,8,201,35,6,193,,,,,,,,,,,,,,,,,
24/04/2014,-196,48,7,452,6,6,138,28,5,-846,1,8,-767,158,8,-475,-14,6,227,,,,,,,,,,,,,,,,,
25/04/2014,15,-73,6,-470,15,6,-390,17,5,-124,142,8,-432,-59,7,0,0,0,42,,,,,,,,,,,,,,,,,
28/04/2014,360,-9,6,-254,-6,5,300,14,6,391,86,8,-713,2,7,-853,0,5,87,,,,,,,,,,,,,,,,,
29/04/2014,333,62,7,95,34,6,1037,70,6,-165,-84,7,-222,0,6,-393,49,6,131,,,,,,,,,,,,,,,,,
30/04/2014,81,26,7,-580,-13,6,21,10,6,536,46,7,-823,90,6,570,4,7,163,,,,,,,,,,,,,,,,,
01/05/2014,0,0,0,0,0,0,-167,-29,6,-339,21,8,1053,144,6,-81,41,7,177,,,,,,,,,,,,,,,,,
02/05/2014,75,-56,6,132,-16,6,-51,-13,6,1190,-49,7,-329,-4,6,241,9,7,-129,,,,,,,,,,,,,,,,,
05/05/2014,69,-6,5,-80,-9,6,-214,-13,5,61,21,8,0,0,0,-40,-4,6,-11,,,,,,,,,,,,,,,,,
06/05/2014,-478,103,6,-568,47,6,-484,23,6,-476,129,8,179,4,7,-148,-4,6,302,,,,,,,,,,,,,,,,,
07/05/2014,724,103,6,-342,-32,5,536,-3,6,931,117,8,-135,263,7,-320,44,6,492,,,,,,,,,,,,,,,,,
08/05/2014,-417,-60,5,-220,-50,4,561,43,6,-76,-33,7,-113,-28,6,279,36,6,-92,,,,,,,,,,,,,,,,,
09/05/2014,355,-10,4,-715,15,4,42,-25,5,355,32,7,23,98,6,-446,14,7,124,,,,,,,,,,,,,,,,,
12/05/2014,-235,-94,4,-601,-27,3,-33,-37,4,1255,111,7,-963,23,7,59,-13,7,-37,,,,,,,,,,,,,,,,,
13/05/2014,434,3,5,-164,-1,3,144,22,4,331,20,8,564,57,7,227,46,7,147,,,,,,,,,,,,,,,,,
14/05/2014,470,-11,4,287,-5,2,314,5,4,60,-103,7,-258,-19,7,-97,0,6,-133,,,,,,,,,,,,,,,,,
15/05/2014,-160,85,4,-285,54,3,-32,38,5,-495,167,7,-207,-17,6,292,14,6,341,,,,,,,,,,,,,,,,,
16/05/2014,330,-17,4,-198,-9,3,-815,-15,5,145,44,8,-576,-9,5,15,-31,5,-37,,,,,,,,,,,,,,,,,
19/05/2014,153,52,5,-248,-22,3,-111,11,6,336,22,8,-356,124,6,-368,69,6,256,,,,,,,,,,,,,,,,,
20/05/2014,149,-5,4,-409,7,3,-808,42,6,124,-137,7,-184,13,6,126,11,7,-69,,,,,,,,,,,,,,,,,
21/05/2014,-295,-82,3,186,33,4,292,19,7,554,157,7,445,27,6,21,2,7,156,,,,,,,,,,,,,,,,,
22/05/2014,46,-11,3,-153,-4,4,-91,1,7,895,11,8,-22,-150,6,-15,-55,6,-208,,,,,,,,,,,,,,,,,
23/05/2014,-193,-45,3,114,13,4,826,-5,7,290,62,8,1012,51,6,106,12,6,88,,,,,,,,,,,,,,,,,
26/05/2014,0,0,0,-107,-23,4,0,0,0,0,0,0,567,10,6,0,0,0,-13,,,,,,,,,,,,,,,,,
27/05/2014,-215,-47,3,-554,-14,4,28,29,8,439,68,8,373,12,6,482,0,6,48,,,,,,,,,,,,,,,,,
28/05/2014,316,-11,2,-352,-4,4,-362,-7,7,59,-41,7,189,46,7,367,16,6,-1,,,,,,,,,,,,,,,,,
29/05/2014,-215,-1,2,-183,-6,3,-107,-20,6,259,61,8,-83,-43,7,-23,7,7,-2,,,,,,,,,,,,,,,,,
30/05/2014,42,17,2,107,9,4,293,-27,5,605,20,8,0,0,0,-16,26,7,45,,,,,,,,,,,,,,,,,
02/06/2014,338,-36,2,-209,8,5,630,20,6,303,27,8,792,220,8,5,33,8,272,,,,,,,,,,,,,,,,,
03/06/2014,-21,30,2,111,-10,4,36,-28,5,-380,14,8,-90,60,8,-153,39,8,105,,,,,,,,,,,,,,,,,
04/06/2014,-17,-23,2,-240,-5,3,-114,18,5,316,17,9,-1214,8,8,-135,33,8,48,,,,,,,,,,,,,,,,,
05/06/2014,-1422,-18,2,-161,-44,3,167,-5,4,213,97,9,-521,41,8,-52,7,8,78,,,,,,,,,,,,,,,,,
06/06/2014,-510,-33,2,-180,-28,2,406,45,4,-209,-85,8,-403,61,9,-10,-24,8,-64,,,,,,,,,,,,,,,,,
09/06/2014,-781,-14,2,-734,-7,2,23,17,5,-836,-17,7,-472,72,9,0,0,0,51,,,,,,,,,,,,,,,,,
10/06/2014,-1269,-30,2,-339,-7,2,612,-1,4,-884,-5,6,-1619,178,9,0,0,0,135,,,,,,,,,,,,,,,,,
11/06/2014,-10,73,3,-1114,28,3,219,-35,4,-270,100,7,-353,-58,8,-59,16,8,124,,,,,,,,,,,,,,,,,
12/06/2014,279,-12,3,30,3,4,-257,-4,4,-1041,106,7,233,20,8,-109,20,9,133,,,,,,,,,,,,,,,,,
13/06/2014,-92,7,3,6,-6,3,173,-65,4,451,41,7,956,267,9,226,-23,8,221,,,,,,,,,,,,,,,,,
16/06/2014,292,-2,3,-486,16,3,25,-23,3,25,16,7,-954,129,9,-72,-1,7,135,,,,,,,,,,,,,,,,,
17/06/2014,88,5,3,1,11,4,349,12,4,691,29,7,267,7,9,9,-12,6,52,,,,,,,,,,,,,,,,,
18/06/2014,-624,2,4,-247,11,5,-252,-12,3,150,100,7,-643,-94,8,199,-16,5,-9,,0,,,11,,,0,,,100,,,-94,,,-16
